GeoName,Quarter,Year,Date,Real GDP,Personal Income,Population,Real GDP per Capita,Personal Income per Capita
United States,1,2010,2010-03-31,15456059.0,12311038.1,308468490,0.05010579524670413,0.03991019666222634
United States,2,2010,2010-06-30,15605628.0,12537406.3,309038072,0.05049742867927289,0.04056913188353052
United States,3,2010,2010-09-30,15726282.0,12675765.0,309659806,0.05078567413427883,0.040934486021088574
United States,4,2010,2010-03-31,15807995.0,12821826.6,310275835,0.05094819904360261,0.041323961306880375
United States,1,2011,2011-03-31,15769911.0,13170613.6,310785239,0.05074214930780545,0.04237850434074187
United States,2,2011,2011-06-30,15876839.0,13272551.1,311296525,0.05100230078058211,0.04263636126358943
United States,3,2011,2011-09-30,15870684.0,13404270.4,311910576,0.050882160533088173,0.04297472234477872
United States,4,2011,2011-03-31,16048702.0,13474308.9,312528456,0.051351170403503996,0.04311386256616582
United States,1,2012,2012-03-31,16179968.0,13782978.7,313065974,0.05168229492739444,0.04402579598126496
United States,2,2012,2012-06-30,16253726.0,13937105.4,313590277,0.05183109041355896,0.044443678335090726
United States,3,2012,2012-09-30,16282151.0,13907136.3,314214545,0.05181857829019341,0.04426000171316067
United States,4,2012,2012-03-31,16300035.0,14386163.6,314832219,0.05177371951248738,0.04569469937255691
United States,1,2013,2013-03-31,16441485.0,14010895.7,315296285,0.05214614247675008,0.04443723686753873
United States,2,2013,2013-06-30,16464402.0,14150636.3,315778348,0.05213910993036166,0.044811927067273154
United States,3,2013,2013-09-30,16594743.0,14240498.3,316388885,0.052450461399742285,0.04500947718185486
United States,4,2013,2013-03-31,16712760.0,14354881.7,317034047,0.052715978482904075,0.04527867538466618
United States,1,2014,2014-03-31,16654247.0,14616124.9,317564820,0.052443614503646846,0.04602564257589994
United States,2,2014,2014-06-30,16868109.0,14868196.5,318095086,0.05302851173249498,0.04674135865148197
United States,3,2014,2014-09-30,17064616.0,15092376.4,318743327,0.053537170991504394,0.047349623102854795
United States,4,2014,2014-03-31,17141235.0,15301410.1,319403676,0.0536663673213329,0.04790618032836917
United States,1,2015,2015-03-31,17280647.0,15492551.5,319914923,0.054016382974419734,0.04842709853831983
United States,2,2015,2015-06-30,17380875.0,15635102.7,320443009,0.05424014414993838,0.04879214793542273
United States,3,2015,2015-09-30,17437080.0,15753647.9,321076216,0.054308226928898404,0.049065135051921754
United States,4,2015,2015-03-31,17462579.0,15843629.9,321710860,0.05428035286095098,0.049248041859699734
United States,1,2016,2016-03-31,17565465.0,15913193.8,322231438,0.05451195298951557,0.049384361435273735
United States,2,2016,2016-06-30,17618581.0,15998876.6,322769771,0.05458559810422891,0.049567456550942
United States,3,2016,2016-09-30,17724489.0,16148668.1,323377879,0.0548104559743247,0.04993745444165029
United States,4,2016,2016-03-31,17812560.0,16310113.5,323958199,0.05498413083843573,0.05034635193783134
United States,1,2017,2017-03-31,17896623.0,16550505.8,324408236,0.05516698102572217,0.051017526571057834
United States,2,2017,2017-06-30,17996802.0,16736267.5,324854594,0.05539956131880961,0.05151925756666381
United States,3,2017,2017-09-30,18126226.0,16925357.7,325386672,0.055706725443259705,0.05201613697318248
United States,4,2017,2017-03-31,18296685.0,17167981.0,325878381,0.05614574659372694,0.05268217224879364
United States,1,2018,2018-03-31,18436262.0,17383516.1,326226063,0.0565137617468657,0.05328671762194549
United States,2,2018,2018-06-30,18590004.0,17573875.6,326610488,0.056917964006103806,0.05380683182470246
United States,3,2018,2018-09-30,18679599.0,17795581.9,327073446,0.05711132844455982,0.05440851930241992
United States,4,2018,2018-03-31,18721281.0,17971662.4,327505206,0.05716330811547466,0.0548744327441317
United States,1,2019,2019-03-31,18833195.0,18218104.7,327802488,0.05745287387812627,0.0555764686569432
United States,2,2019,2019-06-30,18982528.0,18323274.3,328130464,0.05785055056637472,0.055841429889301596
United States,3,2019,2019-09-30,19112653.0,18443584.5,328563978,0.05817026296169326,0.056133921351536595
United States,4,2019,2019-03-31,19202310.0,18623052.5,328993529,0.05836683188987586,0.056606136165067246
United States,1,2020,2020-03-31,18951992.0,18822070.0,329269393,0.05755770928881932,0.057163132681451505
United States,2,2020,2020-06-30,17258205.0,20329659.1,329430588,0.05238798590251127,0.06171151022563819
United States,3,2020,2020-09-30,18560774.0,19755197.1,329646660,0.05630505705715325,0.05992840060930695
United States,4,2020,2020-03-31,18767778.0,19522861.8,329933229,0.05688356415897715,0.059172159952400556
United States,1,2021,2021-03-31,19055655.0,21849045.1,330092941,0.05772815056956943,0.06619058569931673
United States,2,2021,2021-06-30,19368310.0,20548928.3,330290763,0.0586401806217027,0.0622146623579661
Alabama,1,2010,2010-03-31,181276.7,158974.3,4777041,0.03794748673917599,0.03327882260169004
Alabama,2,2010,2010-06-30,183649.6,161723.0,4782770,0.03839816675273952,0.03381366864808469
Alabama,3,2010,2010-09-30,187004.4,164445.3,4788032,0.03905663120045981,0.03434507121088581
Alabama,4,2010,2010-03-31,186878.9,164981.8,4792367,0.038995114522740015,0.03442595277031162
Alabama,1,2011,2011-03-31,185740.7,167490.6,4795107,0.038735465131435026,0.03492948123993896
Alabama,2,2011,2011-06-30,186746.9,167761.6,4797815,0.03892332238737842,0.034966250261837944
Alabama,3,2011,2011-09-30,187669.2,169022.7,4802349,0.03907862589745144,0.03519583853651619
Alabama,4,2011,2011-03-31,190266.5,169622.4,4807247,0.03957909797437078,0.035284727412591865
Alabama,1,2012,2012-03-31,190077.6,171805.2,4811070,0.03950838378988458,0.03571039290635971
Alabama,2,2012,2012-06-30,190536.7,173476.2,4814535,0.03957530685725621,0.03603176630764965
Alabama,3,2012,2012-09-30,188418.1,171972.3,4819450,0.0390953532042038,0.035682972123375074
Alabama,4,2012,2012-03-31,187949.6,176192.9,4824247,0.03895936505738616,0.036522362971879344
Alabama,1,2013,2013-03-31,191903.7,174319.6,4826744,0.039758416854094605,0.0361153605826205
Alabama,2,2013,2013-06-30,191053.3,175041.3,4829571,0.03955906228524231,0.036243653939449276
Alabama,3,2013,2013-09-30,192256.9,176099.1,4833698,0.03977428875366231,0.036431547854251546
Alabama,4,2013,2013-03-31,190265.3,175281.1,4837723,0.03932951514586511,0.03623214888491962
Alabama,1,2014,2014-03-31,187517.5,176964.1,4840041,0.038742956929497085,0.03656252085467871
Alabama,2,2014,2014-06-30,189967.8,179958.8,4842263,0.039231202435720654,0.03716419368382097
Alabama,3,2014,2014-09-30,191075.8,182473.3,4846064,0.03942907068499302,0.037653918726620196
Alabama,4,2014,2014-03-31,190984.2,184918.8,4849924,0.0393788026369073,0.038128185101457254
Alabama,1,2015,2015-03-31,189878.6,187220.2,4851546,0.039137751141594866,0.03858980209607412
Alabama,2,2015,2015-06-30,191535.8,188690.9,4853403,0.039464227470910614,0.038878061434420345
Alabama,3,2015,2015-09-30,192148.5,190223.3,4856986,0.03956126289019569,0.0391648853836515
Alabama,4,2015,2015-03-31,191778.0,190327.5,4860795,0.03945403992556773,0.039155631949094744
Alabama,1,2016,2016-03-31,192989.4,191035.2,4862857,0.03968642302251536,0.03928456049602117
Alabama,2,2016,2016-06-30,193761.0,191663.8,4865180,0.03982607015567769,0.039395006967881965
Alabama,3,2016,2016-09-30,194907.1,192797.1,4868953,0.040030597954015985,0.03959723989941986
Alabama,4,2016,2016-03-31,195477.7,193957.6,4872717,0.04011677673872708,0.039804815260151574
Alabama,1,2017,2017-03-31,196342.5,196422.1,4874595,0.040278730848408946,0.040295060410146896
Alabama,2,2017,2017-06-30,196849.3,198319.2,4876408,0.04036768457438344,0.040669115463677366
Alabama,3,2017,2017-09-30,197768.7,200206.0,4880452,0.04052261962621495,0.04102202009158168
Alabama,4,2017,2017-03-31,199306.0,202398.4,4884778,0.040801444814892306,0.04143451350296779
Alabama,1,2018,2018-03-31,200185.0,204314.2,4886938,0.04096327802808221,0.04180822429095683
Alabama,2,2018,2018-06-30,200925.6,205852.5,4889702,0.04109158390429519,0.04209919132086168
Alabama,3,2018,2018-09-30,200982.1,207951.3,4894401,0.0410636766378562,0.042487589390407525
Alabama,4,2018,2018-03-31,201110.8,210096.3,4899364,0.04104834831623043,0.04288236187390853
Alabama,1,2019,2019-03-31,201651.7,213396.1,4902271,0.04113434365419619,0.043530049644338306
Alabama,2,2019,2019-06-30,203045.8,215146.5,4905709,0.04138969514906,0.04385635185454335
Alabama,3,2019,2019-09-30,203931.3,216621.6,4910975,0.04152562373052194,0.04410969308538529
Alabama,4,2019,2019-03-31,204906.8,218557.3,4916419,0.04167805876594326,0.044454571508246145
Alabama,1,2020,2020-03-31,203561.0,221523.4,4919385,0.04137935941179639,0.04503071013958045
Alabama,2,2020,2020-06-30,184303.7,240126.6,4920954,0.03745283942910257,0.048796757701860254
Alabama,3,2020,2020-09-30,199018.5,227926.7,4924127,0.04041701199014566,0.04628773790765348
Alabama,4,2020,2020-03-31,200741.1,225418.5,4928670,0.04072926367559605,0.04573617223307708
Alabama,1,2021,2021-03-31,201938.1,259487.6,4930141,0.040959903580850936,0.05263289630053177
Alabama,2,2021,2021-06-30,203961.8,237403.1,4932200,0.041353108146466075,0.048133307651757835
Alaska,1,2010,2010-03-31,53479.1,34651.2,708447,0.07548779231191606,0.048911492320526447
Alaska,2,2010,2010-06-30,54794.8,35225.2,712121,0.0769459122817611,0.04946518920239678
Alaska,3,2010,2010-09-30,55173.0,35775.1,715110,0.07715316524730462,0.05002740837074016
Alaska,4,2010,2010-03-31,54959.1,36156.5,717287,0.07662079474464197,0.0504072986126892
Alaska,1,2011,2011-03-31,53410.9,36982.7,719281,0.0742559583806607,0.051416205905619634
Alaska,2,2011,2011-06-30,54642.5,37735.0,721284,0.07575726066292889,0.05231642459835516
Alaska,3,2011,2011-09-30,55356.9,38311.9,723477,0.07651507926305881,0.052955242530170275
Alaska,4,2011,2011-03-31,57711.1,38897.4,725652,0.07952999509406712,0.053603380132625555
Alaska,1,2012,2012-03-31,57685.0,38971.6,727712,0.07926899652609824,0.05355360362341146
Alaska,2,2012,2012-06-30,59227.9,39289.6,729758,0.08116101502141806,0.05383921793252009
Alaska,3,2012,2012-09-30,58744.5,39137.2,731774,0.08027683410451861,0.05348263261608092
Alaska,4,2012,2012-03-31,57477.2,39665.6,733633,0.07834598498159161,0.05406736065580474
Alaska,1,2013,2013-03-31,56769.5,38716.5,735202,0.07721619364473982,0.05266103737476231
Alaska,2,2013,2013-06-30,54798.0,38734.6,736761,0.0743769010574664,0.0525741726285729
Alaska,3,2013,2013-09-30,55176.3,39155.8,737598,0.07480538179333458,0.053085556088818035
Alaska,4,2013,2013-03-31,54673.4,39305.2,737598,0.07412357408778224,0.053288105444971375
Alaska,1,2014,2014-03-31,53780.7,40486.2,737379,0.07293494932727945,0.05490555060559088
Alaska,2,2014,2014-06-30,54013.5,41091.7,737141,0.07327431251280284,0.055744694705626194
Alaska,3,2014,2014-09-30,54271.9,41423.0,737359,0.07360308886173492,0.05617752004111973
Alaska,4,2014,2014-03-31,54686.8,41839.0,737840,0.07411742383172504,0.05670470562723626
Alaska,1,2015,2015-03-31,55210.6,42474.1,738031,0.07480796877095948,0.057550563594212165
Alaska,2,2015,2015-06-30,54650.5,42605.6,738269,0.07402518594170959,0.05771013004744883
Alaska,3,2015,2015-09-30,54560.8,42582.9,739008,0.07382978262752231,0.05762170368926994
Alaska,4,2015,2015-03-31,54541.5,42557.8,740106,0.07369417353730412,0.05750230372406115
Alaska,1,2016,2016-03-31,53994.1,41302.0,741037,0.07286289348575037,0.0557354086233211
Alaska,2,2016,2016-06-30,53745.5,41479.3,742012,0.07243211700080322,0.05590111750214283
Alaska,3,2016,2016-09-30,54206.7,42000.6,742454,0.0730101797552441,0.05656996931796448
Alaska,4,2016,2016-03-31,55040.3,42567.7,742186,0.07415971198594423,0.05735449065328637
Alaska,1,2017,2017-03-31,52973.5,41651.8,741673,0.07142433390456442,0.056159250774937206
Alaska,2,2017,2017-06-30,54013.7,42175.0,741148,0.07287842644114266,0.056904963650984686
Alaska,3,2017,2017-09-30,54670.8,42768.3,740519,0.07382768031610262,0.057754493807721345
Alaska,4,2017,2017-03-31,54860.1,43393.3,739538,0.07418158363735197,0.05867622759073909
Alaska,1,2018,2018-03-31,53098.1,43472.0,738291,0.07192028617442174,0.058881931379361256
Alaska,2,2018,2018-06-30,53382.7,43792.8,737131,0.072419556361081,0.059409792831938965
Alaska,3,2018,2018-09-30,53236.3,44420.4,736322,0.07230029796746533,0.060327411105467445
Alaska,4,2018,2018-03-31,53281.3,44725.6,735674,0.07242515027036432,0.060795406661102606
Alaska,1,2019,2019-03-31,53011.3,44935.0,734770,0.07214679423493066,0.061155191420444496
Alaska,2,2019,2019-06-30,53281.7,45230.1,733948,0.07259601497653784,0.06162575550311466
Alaska,3,2019,2019-09-30,53565.7,45370.6,733448,0.07303271670247924,0.06185932745061681
Alaska,4,2019,2019-03-31,53487.3,45639.8,733072,0.0729632287142327,0.06225827749525286
Alaska,1,2020,2020-03-31,52800.9,45435.5,732407,0.07209229294640822,0.062035862573678296
Alaska,2,2020,2020-06-30,47143.2,48456.2,731605,0.06443805058740713,0.06623273487742702
Alaska,3,2020,2020-09-30,50102.0,46041.0,730832,0.0685547430873306,0.06299806248221206
Alaska,4,2020,2020-03-31,50597.8,45788.5,730138,0.06929895444422836,0.06271211743533414
Alaska,1,2021,2021-03-31,50024.9,50812.8,729197,0.06860272326956914,0.069683226892047
Alaska,2,2021,2021-06-30,50251.6,47715.2,728469,0.06898248243919783,0.06550065960253627
Arizona,1,2010,2010-03-31,255010.4,212514.4,6385037,0.039938750550701584,0.033283190058256515
Arizona,2,2010,2010-06-30,259202.3,215895.3,6399687,0.040502340192575044,0.0337352904915506
Arizona,3,2010,2010-09-30,262030.2,218305.1,6416798,0.04083503953217789,0.034020877702555075
Arizona,4,2010,2010-03-31,264985.6,220779.8,6434549,0.04118168965688193,0.034311619975230585
Arizona,1,2011,2011-03-31,263630.3,225298.6,6449896,0.04087357377545312,0.03493057872561046
Arizona,2,2011,2011-06-30,264532.0,226595.5,6465163,0.040916524455763915,0.03504869096107863
Arizona,3,2011,2011-09-30,265432.6,228483.4,6484811,0.0409314319260808,0.03523362515885197
Arizona,4,2011,2011-03-31,270811.2,230422.8,6506673,0.04162053325870226,0.035413305694015976
Arizona,1,2012,2012-03-31,270945.9,234167.8,6526567,0.041514306066267305,0.035879168941343895
Arizona,2,2012,2012-06-30,272153.0,237047.1,6546070,0.041575021348687076,0.03621212422109755
Arizona,3,2012,2012-09-30,271149.3,235982.2,6567653,0.041285570355193854,0.03593097869208377
Arizona,4,2012,2012-03-31,271511.9,244039.0,6588918,0.04120735756614364,0.03703779588697264
Arizona,1,2013,2013-03-31,272653.7,240161.4,6606778,0.04126878487516911,0.03635075978033468
Arizona,2,2013,2013-06-30,272500.2,243169.5,6624834,0.04113313631707602,0.036705749910110955
Arizona,3,2013,2013-09-30,273546.4,244888.4,6647932,0.041147592965752364,0.03683677871554643
Arizona,4,2013,2013-03-31,275227.2,246790.0,6674067,0.041238303421287203,0.036977453178099653
Arizona,1,2014,2014-03-31,275486.8,252123.8,6697498,0.04113279317142013,0.037644475593721714
Arizona,2,2014,2014-06-30,276481.0,255360.9,6720717,0.04113861660891241,0.037996079882548245
Arizona,3,2014,2014-09-30,278221.4,258837.9,6746899,0.041236929736164725,0.03836398025226107
Arizona,4,2014,2014-03-31,277606.6,262766.6,6773603,0.04098359469841973,0.03879273704112862
Arizona,1,2015,2015-03-31,281222.8,267031.2,6796911,0.04137508936044624,0.039287140879143485
Arizona,2,2015,2015-06-30,282426.5,270117.2,6820390,0.041409142292449554,0.03960436280036772
Arizona,3,2015,2015-09-30,281689.2,271265.9,6847944,0.04113485741121715,0.039612750922028574
Arizona,4,2015,2015-03-31,284969.4,274847.8,6877272,0.04143640094502588,0.039964654589785015
Arizona,1,2016,2016-03-31,289221.0,278633.4,6903891,0.04189246325007159,0.04035889326757911
Arizona,2,2016,2016-06-30,289545.1,280605.8,6930680,0.04177730035148066,0.04048748463354245
Arizona,3,2016,2016-09-30,292031.6,283136.0,6958940,0.04196495443271532,0.04068665630110333
Arizona,4,2016,2016-03-31,294303.1,285965.4,6986514,0.042124455772936255,0.04093105660419488
Arizona,1,2017,2017-03-31,298897.7,292163.5,7010943,0.04263302383145891,0.04167249683815715
Arizona,2,2017,2017-06-30,301017.0,295884.6,7035055,0.04278815162070517,0.04205860508553238
Arizona,3,2017,2017-09-30,303406.3,299482.5,7063884,0.0429517670448722,0.04239629359712022
Arizona,4,2017,2017-03-31,306500.6,304089.0,7094536,0.04320234614356738,0.04286242257421768
Arizona,1,2018,2018-03-31,311943.0,310873.0,7121796,0.043801170378932504,0.043650927378430945
Arizona,2,2018,2018-06-30,313686.3,313873.5,7149569,0.043874854554169625,0.04390103795067926
Arizona,3,2018,2018-09-30,314494.2,317857.4,7181461,0.04379250963000426,0.04426082659224913
Arizona,4,2018,2018-03-31,314351.4,320324.8,7214922,0.04356961863205174,0.04439754165048492
Arizona,1,2019,2019-03-31,322319.9,330189.4,7245115,0.04448789287678664,0.04557407301333381
Arizona,2,2019,2019-06-30,323877.9,332605.7,7275739,0.04451477712435809,0.04571435286504917
Arizona,3,2019,2019-09-30,324278.1,334720.3,7310196,0.044359699794642986,0.045788143026534445
Arizona,4,2019,2019-03-31,325101.5,338580.3,7345938,0.044255954787530194,0.046090819171084756
Arizona,1,2020,2020-03-31,331068.7,350283.0,7378105,0.0448717794067718,0.04747601179435641
Arizona,2,2020,2020-06-30,301462.7,385259.1,7407412,0.040697439267587655,0.05200994625383332
Arizona,3,2020,2020-09-30,323445.9,374902.4,7439087,0.04347924684843718,0.050396291910553004
Arizona,4,2020,2020-03-31,326225.2,363390.1,7473388,0.043651580782370726,0.04862454618976025
Arizona,1,2021,2021-03-31,326852.2,409853.9,7503701,0.04355879851822454,0.05462023340215715
Arizona,2,2021,2021-06-30,331353.4,379521.8,7534248,0.04397962477476186,0.05037288392949104
Arkansas,1,2010,2010-03-31,102789.8,91976.1,2913213,0.035283997428269064,0.031572047769936495
Arkansas,2,2010,2010-06-30,105525.4,94257.5,2918977,0.03615150102244725,0.03229127875964764
Arkansas,3,2010,2010-09-30,107112.0,95914.2,2924852,0.036621340156698524,0.03279283874876404
Arkansas,4,2010,2010-03-31,107220.9,96156.4,2930096,0.036592964872140706,0.032816808732546644
Arkansas,1,2011,2011-03-31,106992.8,99525.5,2934318,0.03646257835721963,0.03391776215120515
Arkansas,2,2011,2011-06-30,107614.0,99724.8,2938592,0.036620939552003136,0.03393625246376496
Arkansas,3,2011,2011-09-30,107800.8,101212.0,2942884,0.03663100550344492,0.03439211331469402
Arkansas,4,2011,2011-03-31,109322.6,102494.7,2946231,0.037105915999118874,0.0347884127212021
Arkansas,1,2012,2012-03-31,109050.0,106004.7,2948861,0.036980379882266406,0.03594767606882793
Arkansas,2,2012,2012-06-30,109000.4,107754.5,2951393,0.03693184879140121,0.03650970914412279
Arkansas,3,2012,2012-09-30,108335.1,106758.9,2954412,0.03666892092233582,0.03613541374730403
Arkansas,4,2012,2012-03-31,107582.7,110991.0,2956967,0.03638278682176703,0.037535420584673414
Arkansas,1,2013,2013-03-31,110536.4,107782.3,2958048,0.03736802107335648,0.036436967892339814
Arkansas,2,2013,2013-06-30,110322.7,108226.1,2959393,0.03727882711082982,0.03657037101865146
Arkansas,3,2013,2013-09-30,111177.9,108785.2,2961854,0.03753659025731856,0.03672875165352512
Arkansas,4,2013,2013-03-31,110972.6,108677.5,2964523,0.03743354327154824,0.0366593546415393
Arkansas,1,2014,2014-03-31,110925.0,111803.6,2966087,0.03739775670774323,0.03769397188956359
Arkansas,2,2014,2014-06-30,111544.9,114221.9,2967707,0.037586223976962686,0.038488267204275894
Arkansas,3,2014,2014-09-30,112045.8,115468.9,2970703,0.03771693097559736,0.038869217151630435
Arkansas,4,2014,2014-03-31,112422.3,117478.9,2974146,0.03779985918646899,0.039500044718719256
Arkansas,1,2015,2015-03-31,111583.0,117047.3,2976103,0.0374929899939619,0.03932904875940114
Arkansas,2,2015,2015-06-30,112224.6,118150.5,2978327,0.03768041588448817,0.03967008995318513
Arkansas,3,2015,2015-09-30,112863.5,119449.8,2981660,0.0378525720571762,0.040061509360557544
Arkansas,4,2015,2015-03-31,112732.8,120230.4,2985162,0.03776438263652023,0.040276005121330095
Arkansas,1,2016,2016-03-31,112260.0,120699.4,2987556,0.037575864686720514,0.04040071550123244
Arkansas,2,2016,2016-06-30,112461.2,121458.6,2990183,0.0376101395800859,0.04061911929804966
Arkansas,3,2016,2016-09-30,112991.2,122279.1,2993778,0.037742010262618,0.04084441130905498
Arkansas,4,2016,2016-03-31,113480.1,122866.5,2997409,0.03785939789998629,0.0409909024761052
Arkansas,1,2017,2017-03-31,112484.2,124270.5,2999789,0.03749737064840227,0.0414264136577606
Arkansas,2,2017,2017-06-30,113377.7,125062.4,3002204,0.03776482211068934,0.041656862758160336
Arkansas,3,2017,2017-09-30,114129.3,126010.2,3005353,0.03797533933617781,0.04192858542740237
Arkansas,4,2017,2017-03-31,115549.5,127776.6,3007994,0.03841413912394772,0.04247900760440347
Arkansas,1,2018,2018-03-31,114969.4,128331.4,3009269,0.03820509233305497,0.04264537334482228
Arkansas,2,2018,2018-06-30,115905.9,130130.6,3010961,0.03849465336814392,0.04321895899681198
Arkansas,3,2018,2018-09-30,116320.5,131577.6,3013701,0.03859722646672646,0.043659805667516455
Arkansas,4,2018,2018-03-31,116554.5,133421.1,3016441,0.03863974133755641,0.044231297744593716
Arkansas,1,2019,2019-03-31,115766.1,134022.9,3017916,0.0383596163710322,0.044409088920964
Arkansas,2,2019,2019-06-30,116427.2,134512.9,3019728,0.038555525530776284,0.044544707337879436
Arkansas,3,2019,2019-09-30,117147.5,135831.7,3022961,0.03875256743305653,0.04493332861389876
Arkansas,4,2019,2019-03-31,117822.9,136843.3,3026581,0.03892937278070536,0.04521382378333836
Arkansas,1,2020,2020-03-31,118650.7,138921.8,3028684,0.03917566177257185,0.04586870072942571
Arkansas,2,2020,2020-06-30,107249.5,150394.2,3029995,0.0353959329965891,0.049635131411107945
Arkansas,3,2020,2020-09-30,116255.4,141548.5,3032333,0.03833859935567762,0.04667973471251344
Arkansas,4,2020,2020-03-31,117618.3,141726.9,3035564,0.03874676995774097,0.046688819606504756
Arkansas,1,2021,2021-03-31,119680.2,162901.7,3036787,0.0394101397299185,0.05364278100505568
Arkansas,2,2021,2021-06-30,120905.3,149122.2,3038401,0.03979241054752154,0.0490791702609366
California,1,2010,2010-03-31,2014927.8,1582060.4,37210595,0.05414930344435503,0.04251639620382313
California,2,2010,2010-06-30,2023682.5,1607697.2,37286381,0.05427403909218221,0.04311754471424835
California,3,2010,2010-09-30,2030692.7,1613533.6,37365281,0.05434704746366018,0.043182696792779376
California,4,2010,2010-03-31,2074757.2,1652871.8,37451605,0.055398352086646216,0.044133537134122824
California,1,2011,2011-03-31,2063725.7,1700226.8,37525307,0.05499557138866312,0.045308804535563164
California,2,2011,2011-06-30,2066176.3,1706267.6,37597037,0.054955828035065636,0.04538303377470943
California,3,2011,2011-09-30,2057265.9,1725332.9,37680174,0.054598099785844935,0.04578887825730316
California,4,2011,2011-03-31,2068142.1,1729080.6,37763416,0.05476575794943975,0.04578718726081348
California,1,2012,2012-03-31,2097468.6,1786135.4,37836357,0.05543526825270203,0.04720685450768952
California,2,2012,2012-06-30,2100537.7,1808358.6,37906496,0.05541366049766246,0.04770577053600523
California,3,2012,2012-09-30,2112352.9,1808445.3,37991364,0.055600870239878725,0.047601483853014596
California,4,2012,2012-03-31,2142026.6,1905728.1,38078439,0.05625300448897078,0.05004743235404162
California,1,2013,2013-03-31,2138941.9,1817215.5,38147665,0.056070060906742256,0.04763634943318287
California,2,2013,2013-06-30,2156746.2,1848098.9,38215641,0.05643621678359392,0.048359751443132926
California,3,2013,2013-09-30,2184393.8,1867393.2,38300046,0.05703371217883132,0.0487569440517121
California,4,2013,2013-03-31,2236834.0,1896095.8,38391267,0.05826413595571097,0.049388726868534974
California,1,2014,2014-03-31,2216087.8,1923713.3,38469171,0.0576068509508562,0.05000662218585371
California,2,2014,2014-06-30,2241222.5,1960824.8,38545506,0.058144845731172914,0.05087038680981384
California,3,2014,2014-09-30,2281298.4,2003994.1,38633979,0.05904901485813822,0.051871284083888955
California,4,2014,2014-03-31,2285610.2,2034415.2,38722364,0.05902558531808647,0.05253850720477706
California,1,2015,2015-03-31,2332010.5,2084189.7,38793917,0.06011278778577579,0.0537246522438041
California,2,2015,2015-06-30,2362335.5,2117632.1,38865317,0.0607826124253663,0.05448642294619648
California,3,2015,2015-09-30,2365812.5,2138781.8,38940551,0.06075446903666053,0.05492428188805032
California,4,2015,2015-03-31,2369653.2,2161117.7,39008270,0.06074745688542456,0.05540152639427486
California,1,2016,2016-03-31,2414827.5,2194270.3,39062908,0.061818938313553104,0.0561727329670387
California,2,2016,2016-06-30,2414125.1,2204929.7,39118183,0.06171363071745945,0.05636585165522642
California,3,2016,2016-09-30,2433523.6,2226396.9,39178822,0.06211324066864492,0.05682654011394217
California,4,2016,2016-03-31,2449102.2,2248234.2,39234962,0.06242142403502265,0.05730180648575625
California,1,2017,2017-03-31,2502381.6,2288241.5,39275811,0.06371304719843977,0.05826083387558821
California,2,2017,2017-06-30,2527225.0,2306107.8,39313978,0.06428311579153857,0.058658724385509904
California,3,2017,2017-09-30,2555034.0,2325376.1,39356311,0.06492056636100879,0.059085215075162914
California,4,2017,2017-03-31,2582436.5,2354852.3,39389401,0.0655617103697515,0.05978390735111711
California,1,2018,2018-03-31,2609946.0,2387750.2,39406342,0.06623162332601183,0.06059304362734304
California,2,2018,2018-06-30,2635811.3,2419125.1,39424643,0.06685694782321808,0.0613607357205492
California,3,2018,2018-09-30,2657272.8,2449911.3,39443390,0.06736928037879096,0.06211208772876773
California,4,2018,2018-03-31,2671274.9,2470501.2,39450951,0.06771129294196228,0.06262209496546738
California,1,2019,2019-03-31,2701573.9,2515856.4,39443263,0.06849265741528535,0.06378418540068553
California,2,2019,2019-06-30,2735923.6,2533947.7,39436971,0.06937458761728937,0.06425310148692708
California,3,2019,2019-09-30,2755341.2,2549323.3,39440607,0.06986051710613886,0.0646370199119907
California,4,2019,2019-03-31,2764535.1,2577812.5,39441890,0.07009134450707104,0.06535722552849267
California,1,2020,2020-03-31,2753260.2,2631478.1,39427174,0.06983153801487268,0.06674275209275715
California,2,2020,2020-06-30,2505762.2,2801274.0,39392248,0.06361054083534405,0.0711123163115748
California,3,2020,2020-09-30,2693845.4,2851416.5,39363261,0.0684355241807837,0.07243852332254688
California,4,2020,2020-03-31,2701795.9,2769079.4,39349300,0.06866185421341675,0.0703717575662083
California,1,2021,2021-03-31,2777816.6,3052950.7,39320927,0.07064473836031383,0.07764188011132088
California,2,2021,2021-06-30,2832619.1,2919391.2,39289961,0.07209523827218867,0.0743037439003821
Colorado,1,2010,2010-03-31,264279.2,200491.0,5020530,0.05263970138610864,0.03993423005140891
Colorado,2,2010,2010-06-30,265486.2,203437.7,5038340,0.05269318862958832,0.040377922093387905
Colorado,3,2010,2010-09-30,268419.5,207282.3,5057629,0.05307220043225788,0.04098408562589308
Colorado,4,2010,2010-03-31,273250.7,212253.5,5076942,0.05382190696683161,0.041807351748355606
Colorado,1,2011,2011-03-31,270474.2,219877.0,5094559,0.05309079745665916,0.04315918217847708
Colorado,2,2011,2011-06-30,271053.5,222351.3,5112432,0.05301850469600378,0.04349227530067881
Colorado,3,2011,2011-09-30,271376.9,225470.3,5131488,0.052884640868301754,0.04393858077812907
Colorado,4,2011,2011-03-31,273898.0,226272.0,5150072,0.05318333413591111,0.04393569643298191
Colorado,1,2012,2012-03-31,275172.9,232093.1,5167340,0.053252330986542404,0.044915391671537
